date_created,Concept,movement_number,reference,amount
7/7/2022,Costo de PayDay,846010986,162360615,14032636.4
8/4/2022,Retención Impuesto a la fuente,834326306,164112251,8233896.17
19/01/2022,Retención Impuesto a la industria y comercio,874773327,150516025,1437114.39
12/5/2022,Cobro,887657508,155803403,6977694.11
10/2/2022,Retención Impuesto a la fuente,868498533,163506532,974812.01
28/07/2022,Retención Impuesto a la industria y comercio,889706947,144556968,13791030.51
21/06/2022,Costo de PayDay,847265698,152836107,9659599.99
8/3/2022,Retención Impuesto a la fuente,834156456,161151797,11963215.79
29/06/2022,Retención Impuesto al Valor Agregado,866112612,154514162,9742842.9
28/02/2022,Retención Impuesto al Valor Agregado,841879693,156326780,5886738.9
15/01/2022,Retención Impuesto al Valor Agregado,840718762,146607974,1083812.82
24/05/2022,Retención Impuesto al Valor Agregado,840960048,147155833,6006984.01
16/04/2022,Cobro,850430012,158059855,5789354.32
23/01/2022,Retención Impuesto a la industria y comercio,838131765,150844054,1744784.42
10/5/2022,Cobro,844989220,159234399,9757819.51
11/4/2022,Retención Impuesto a la industria y comercio,855728665,143856238,176493.38
24/03/2022,Retención Impuesto al Valor Agregado,862015861,154444675,3989263.51
8/6/2022,Retención Impuesto al Valor Agregado,837530986,144436948,743392.95
28/06/2022,Retención Impuesto a la industria y comercio,863340774,161156790,3414551.52
4/6/2022,Retención Impuesto a la fuente,856991548,149757412,3870558.85
12/2/2022,Cobro,854843338,156135770,4756560.57
13/07/2022,Retención Impuesto a la industria y comercio,881549553,150729475,6562663.44
23/07/2022,Retención Impuesto a la fuente,845664723,164816189,3710829.1
16/07/2022,Retención Impuesto al Valor Agregado,842729213,148968612,4333949.06
17/05/2022,Costo de PayDay,870014698,154038363,7405864.65
26/07/2022,Costo de PayDay,871746096,148297948,9337265.89
1/3/2022,Retención Impuesto a la industria y comercio,847610638,163905559,1732217.41
19/03/2022,Retención Impuesto a la fuente,887562862,165089730,2399677.25
13/05/2022,Costo de PayDay,865367115,148823767,281066.64
31/03/2022,Retención Impuesto al Valor Agregado,855272286,157752027,3399261.84
30/06/2022,Cobro,853970661,151249641,2710501.42
5/3/2022,Costo de PayDay,833989986,145713311,6272708.97
25/01/2022,Retención Impuesto a la fuente,861316690,148265056,14722903.96
8/2/2022,Cobro,890214769,151964837,9166792.35
31/01/2022,Cobro,847603589,158964275,1112766.57
14/01/2022,Retención Impuesto al Valor Agregado,883310616,149114028,10860274.25
28/02/2022,Cobro,838077210,155037887,14004440.04
24/07/2022,Costo de PayDay,833268663,149696134,4271969.97
25/07/2022,Costo de PayDay,866218821,153767664,11882688.27
14/05/2022,Costo de PayDay,856154602,147772371,5976543.03
4/7/2022,Cobro,883007825,144424784,5290379.12
12/5/2022,Retención Impuesto a la industria y comercio,870435818,144664220,11131359
8/7/2022,Costo de PayDay,885433654,144815097,1648688.7
11/3/2022,Cobro,875370586,155867101,7345227.34
9/3/2022,Costo de PayDay,848699406,146749929,3425867.55
28/03/2022,Retención Impuesto al Valor Agregado,838591358,143974438,13708918.35
14/05/2022,Cobro,856547982,162709779,4992549.67
20/04/2022,Retención Impuesto al Valor Agregado,876278310,165428769,6704128.44
24/04/2022,Retención Impuesto al Valor Agregado,885809370,157524959,14511335.11
28/01/2022,Retención Impuesto a la fuente,890581875,147267030,12924913.67
10/4/2022,Retención Impuesto a la fuente,836553162,145480058,12465446.17
15/06/2022,Retención Impuesto a la fuente,859072589,157784515,813242.89
11/1/2022,Retención Impuesto a la industria y comercio,887778592,166694324,12206522.25
17/04/2022,Retención Impuesto a la industria y comercio,885112207,146431908,14956852.79
4/7/2022,Retención Impuesto a la fuente,860791714,163244281,3510054.34
28/07/2022,Costo de PayDay,843895074,148543608,14014323.16
25/05/2022,Retención Impuesto a la fuente,859412410,146167753,7155551.75
26/01/2022,Cobro,872665292,146470770,4995499.28
1/7/2022,Retención Impuesto al Valor Agregado,836573235,149993977,5437792.28
11/6/2022,Retención Impuesto al Valor Agregado,876965390,159021206,10789525.14
25/04/2022,Costo de PayDay,858651787,158181002,10519376.45
9/1/2022,Retención Impuesto a la fuente,856764381,163512088,2769166.32
13/02/2022,Costo de PayDay,843783260,153779648,2117616.01
22/05/2022,Retención Impuesto al Valor Agregado,872849401,167200799,11893349.27
13/07/2022,Retención Impuesto a la industria y comercio,891106036,144454575,11801439.63
26/01/2022,Cobro,862938232,155183097,12750982.9
5/1/2022,Retención Impuesto a la industria y comercio,852034793,152187779,11290285.41
27/01/2022,Cobro,891749700,150090432,9947816.4
4/3/2022,Retención Impuesto a la industria y comercio,844737945,164701908,4782220.88
3/6/2022,Costo de PayDay,862269960,153281168,5734402.57
2/3/2022,Retención Impuesto a la fuente,860716561,149285530,14014311.11
25/03/2022,Retención Impuesto a la industria y comercio,882096801,166565973,5401279.88
26/02/2022,Costo de PayDay,834244306,146239437,12472245.55
17/03/2022,Retención Impuesto al Valor Agregado,846070630,150771336,3925036.27
14/03/2022,Retención Impuesto al Valor Agregado,856565105,149020120,6123565.33
10/4/2022,Cobro,840662919,159797705,2872575.36
24/06/2022,Cobro,848032720,167046051,383475.12
2/3/2022,Retención Impuesto a la industria y comercio,844739647,154344048,11969689.07
9/3/2022,Cobro,877719746,152547450,209059.34
6/1/2022,Costo de PayDay,867940619,143940770,12803624.61
3/5/2022,Cobro,890770396,148492263,13425247.52
15/07/2022,Retención Impuesto a la fuente,860902953,163266611,9558603.64
8/3/2022,Retención Impuesto a la industria y comercio,868705593,153255810,6661876.82
18/01/2022,Retención Impuesto a la industria y comercio,834028523,147210927,8566730.85
31/01/2022,Cobro,854600832,166475225,459798.39
13/03/2022,Retención Impuesto a la fuente,875233352,146022143,4349833.34
1/2/2022,Retención Impuesto a la industria y comercio,834185098,163064674,8105460.43
7/3/2022,Costo de PayDay,851436284,146605638,4515764.77
4/4/2022,Costo de PayDay,886121524,154528250,13905402.33
23/02/2022,Retención Impuesto a la industria y comercio,848078809,159127421,13049594.86
20/06/2022,Retención Impuesto a la industria y comercio,852448226,144975063,6152823.95
10/3/2022,Costo de PayDay,849592557,149173274,6981855.84
25/03/2022,Retención Impuesto a la industria y comercio,879158185,166884543,7850251.79
7/2/2022,Cobro,871841242,155603845,12776432.26
25/02/2022,Cobro,861093382,159396198,74313.52
16/06/2022,Retención Impuesto a la industria y comercio,877447158,148767401,9587544.08
17/06/2022,Retención Impuesto al Valor Agregado,877575858,162486321,11277318.9
28/03/2022,Retención Impuesto a la industria y comercio,857677129,161696437,7885444.3
16/02/2022,Cobro,849477189,152245532,13870933.38
5/6/2022,Cobro,865296744,160789705,14385196.05
14/05/2022,Retención Impuesto a la industria y comercio,877899415,165587975,7442272.04
16/05/2022,Retención Impuesto a la industria y comercio,891030699,145605983,9736328.1
12/7/2022,Retención Impuesto a la industria y comercio,875333308,155440711,14956945.79
31/05/2022,Cobro,852846736,154807696,12571054.8
16/02/2022,Costo de PayDay,857314465,160241808,14679623.74
16/04/2022,Retención Impuesto al Valor Agregado,849161807,152650230,10625907.91
12/7/2022,Cobro,881575859,166195928,1391332.14
29/05/2022,Retención Impuesto al Valor Agregado,884964111,146638040,14354945.05
27/03/2022,Costo de PayDay,868568348,166832463,9413597.17
23/06/2022,Cobro,845151525,160006399,1909851.45
22/01/2022,Costo de PayDay,868573424,144678225,4627152.23
12/1/2022,Retención Impuesto al Valor Agregado,866513903,158847362,115593.83
23/06/2022,Retención Impuesto a la fuente,878301470,161256457,8418013.94
30/04/2022,Retención Impuesto a la industria y comercio,872050981,152208135,9321102.8
28/02/2022,Retención Impuesto a la industria y comercio,835265886,158331003,12409005.69
25/06/2022,Retención Impuesto al Valor Agregado,892364884,161162139,170258.39
18/04/2022,Retención Impuesto a la industria y comercio,860374764,158208474,2852117.73
20/04/2022,Retención Impuesto a la industria y comercio,836582366,151739079,10686446.62
25/07/2022,Costo de PayDay,855119142,149286001,3207184.77
5/2/2022,Cobro,870007148,164769209,8450441.77
30/06/2022,Retención Impuesto al Valor Agregado,870885874,167085849,2648710
13/06/2022,Retención Impuesto a la industria y comercio,875472413,151057679,11505337.34
12/3/2022,Retención Impuesto a la fuente,887954458,160499396,9788408.09
6/1/2022,Retención Impuesto al Valor Agregado,842017835,166357119,314535.12
30/03/2022,Costo de PayDay,865073916,155376709,4847183.43
12/3/2022,Costo de PayDay,890561134,147860900,1816618.99
10/5/2022,Retención Impuesto a la industria y comercio,882236490,156354445,7876509.76
27/01/2022,Retención Impuesto al Valor Agregado,839512877,156286887,9651710.09
6/1/2022,Costo de PayDay,878917625,167285066,6296125.06
10/3/2022,Costo de PayDay,888075080,161634947,4323962.17
14/03/2022,Retención Impuesto a la industria y comercio,852006861,147680764,1208063.65
14/02/2022,Costo de PayDay,837949504,143745414,12060280.45
30/06/2022,Retención Impuesto a la industria y comercio,866654889,149937665,8067010.03
2/4/2022,Costo de PayDay,841181383,163145852,1564582.81
29/07/2022,Retención Impuesto a la fuente,843365359,153707872,392418.44
1/3/2022,Retención Impuesto a la fuente,881321279,143633956,14167535.06
9/6/2022,Cobro,862909088,155014581,129661.8
26/07/2022,Retención Impuesto al Valor Agregado,880382030,144046111,14237566.68
25/06/2022,Retención Impuesto a la fuente,851544098,153511466,13055556.54
5/7/2022,Costo de PayDay,853418783,150209848,4134411.93
30/01/2022,Retención Impuesto a la fuente,848910026,162623320,6119396.71
22/02/2022,Retención Impuesto al Valor Agregado,835983998,150800039,8093515.02
6/2/2022,Retención Impuesto a la fuente,888466536,160737758,5752765.76
10/1/2022,Costo de PayDay,860682586,163414773,4345463.12
16/05/2022,Retención Impuesto a la fuente,884558579,159201985,1414522.87
20/05/2022,Retención Impuesto al Valor Agregado,845822470,143737698,6507596.35
5/3/2022,Retención Impuesto a la industria y comercio,850350552,159995190,9612292.03
29/06/2022,Costo de PayDay,878187106,153735284,14557748.63
12/2/2022,Retención Impuesto a la fuente,876793012,164177817,10741342.25
20/04/2022,Retención Impuesto a la industria y comercio,871462136,146406336,13767990.81
25/06/2022,Costo de PayDay,838470576,163827619,12924966.21
13/05/2022,Retención Impuesto a la industria y comercio,841331869,149105807,5298967.17
24/02/2022,Retención Impuesto a la industria y comercio,856711574,157363318,2483289.15
29/05/2022,Costo de PayDay,871227724,157437389,3066329.26
19/05/2022,Costo de PayDay,873898708,162561966,10089817.15
16/05/2022,Retención Impuesto a la industria y comercio,839156265,154109324,1191646.2
15/01/2022,Cobro,891162073,162508363,9525185.32
22/06/2022,Retención Impuesto a la industria y comercio,871385204,160169123,3767443.36
24/05/2022,Cobro,866272650,151959566,4086116.32
20/06/2022,Costo de PayDay,891714187,161774048,1219709.16
29/03/2022,Costo de PayDay,863726793,161098332,484993.24
2/6/2022,Retención Impuesto al Valor Agregado,835329261,158072574,3590662.25
11/6/2022,Cobro,833844745,145762485,9739091.31
1/7/2022,Retención Impuesto a la industria y comercio,877081105,149160270,13067892.28
30/01/2022,Retención Impuesto a la fuente,874606237,155778746,1551260.28
26/01/2022,Retención Impuesto a la fuente,848136528,147773615,13981441.11
16/07/2022,Retención Impuesto a la fuente,856785986,146123375,12604248.93
1/4/2022,Retención Impuesto a la industria y comercio,886386873,154385309,4424778.96
7/5/2022,Cobro,837972058,152235925,1862057.49
25/04/2022,Costo de PayDay,869143794,156838798,6205320.18
7/5/2022,Retención Impuesto a la fuente,851184576,152224414,1221159.21
6/3/2022,Costo de PayDay,857475811,143571906,3383679.75
9/1/2022,Retención Impuesto a la industria y comercio,834341883,147030114,5837910.84
19/07/2022,Costo de PayDay,887721137,167165974,4335120.17
23/04/2022,Cobro,886660145,155742203,1807369.64
6/1/2022,Costo de PayDay,846207434,162145820,9341328.06
12/4/2022,Retención Impuesto a la fuente,838582913,165336382,11362998.46
15/02/2022,Retención Impuesto a la industria y comercio,879788782,146862619,4857304.57
18/01/2022,Cobro,880601201,159073830,11269618.96
22/03/2022,Retención Impuesto a la industria y comercio,840646683,154985151,14855888.12
6/2/2022,Cobro,837449758,157599446,1498625.21
9/3/2022,Retención Impuesto a la industria y comercio,885600841,164070736,12412579.9
18/03/2022,Retención Impuesto a la fuente,880313438,152670093,129721.34
25/06/2022,Retención Impuesto a la industria y comercio,874105142,154317903,2148930.87
9/7/2022,Retención Impuesto a la fuente,870138837,163725204,579973.59
4/7/2022,Retención Impuesto al Valor Agregado,845162627,166341110,11940094.62
22/01/2022,Retención Impuesto a la fuente,874860821,154997588,1103473.72
7/6/2022,Retención Impuesto al Valor Agregado,837973975,157472885,8175141.5
7/2/2022,Retención Impuesto a la fuente,883453305,166636576,3405072.74
10/4/2022,Retención Impuesto a la industria y comercio,863637291,160793962,5412562.38
12/6/2022,Retención Impuesto a la fuente,839482694,164439786,4429983.85
24/01/2022,Retención Impuesto a la industria y comercio,841955573,157329309,13251869.7
11/1/2022,Cobro,853499676,165000149,18982.88
2/4/2022,Cobro,851559840,149499349,4876350.31
17/06/2022,Costo de PayDay,869376599,148887240,1910174.5
29/05/2022,Cobro,875018466,150959851,5674409.99
15/07/2022,Costo de PayDay,874724380,150956746,7065788.33
7/5/2022,Cobro,835155867,146449701,12949685.91
25/07/2022,Cobro,860648224,149981188,14730718.17
19/02/2022,Costo de PayDay,885914333,151585610,12976281.7
16/02/2022,Retención Impuesto a la industria y comercio,872797458,163910094,13435947.94
27/03/2022,Costo de PayDay,848745577,166959081,6770245.1
14/02/2022,Costo de PayDay,863772203,152629401,5214948.24
22/06/2022,Retención Impuesto a la industria y comercio,891131338,163642882,13579493.31
15/05/2022,Retención Impuesto al Valor Agregado,889837945,149816301,3342105.31
4/2/2022,Cobro,845767159,150256756,9750481.04
18/03/2022,Retención Impuesto a la fuente,841373392,148495052,9161478.92
31/05/2022,Retención Impuesto al Valor Agregado,854670996,154320805,14813947.08
4/5/2022,Retención Impuesto al Valor Agregado,882235792,146877617,2297074.66
10/1/2022,Retención Impuesto a la fuente,841130704,152087781,8655690.17
23/01/2022,Cobro,834865099,145775901,9612298.1
25/01/2022,Retención Impuesto a la fuente,886726818,144495456,1108134.88
12/6/2022,Retención Impuesto a la fuente,876442562,154859673,8387531.07
10/5/2022,Retención Impuesto al Valor Agregado,843194545,143736340,13787345.58
5/3/2022,Costo de PayDay,860605664,157488526,4057832.7
15/04/2022,Retención Impuesto a la industria y comercio,887895712,149972857,9893398.25
21/07/2022,Costo de PayDay,870917322,155622383,1852258.87
15/04/2022,Retención Impuesto a la fuente,869057845,149204780,12808918.33
23/03/2022,Retención Impuesto a la fuente,877740393,143438245,6518760.27
5/3/2022,Cobro,849621396,148015732,930912.07
24/05/2022,Retención Impuesto a la fuente,887965853,155626697,12792705.28
14/01/2022,Retención Impuesto al Valor Agregado,891445711,157457004,4916959.14
5/6/2022,Costo de PayDay,840745884,151784319,4501544.87
13/02/2022,Costo de PayDay,884497909,163950900,3789103.39
26/01/2022,Retención Impuesto al Valor Agregado,858848953,156332711,6614559.17
11/6/2022,Retención Impuesto al Valor Agregado,868829746,156231572,7507072.16
17/02/2022,Retención Impuesto al Valor Agregado,865719183,159681187,6846417.65
3/5/2022,Costo de PayDay,889551538,151282290,653887.54
19/07/2022,Retención Impuesto al Valor Agregado,869997155,146493041,7967843.44
21/02/2022,Retención Impuesto a la fuente,858404124,145653893,13191537.46
4/6/2022,Costo de PayDay,838292336,157514852,9624037.19
17/02/2022,Retención Impuesto a la industria y comercio,884865842,157822482,2142200.1
5/4/2022,Cobro,876302716,158396539,6582666.07
14/04/2022,Cobro,849242496,151502871,12364373.39
11/7/2022,Retención Impuesto al Valor Agregado,874355245,144779639,10001513.36
28/04/2022,Retención Impuesto a la fuente,856772701,153657036,8698630.01
18/05/2022,Costo de PayDay,839859001,144153950,8960847.95
17/07/2022,Retención Impuesto al Valor Agregado,872360902,162365531,11517968.94
15/06/2022,Retención Impuesto a la fuente,833177256,155855059,12514190.52
16/01/2022,Retención Impuesto a la fuente,875038171,159968672,913925.36
12/3/2022,Retención Impuesto a la industria y comercio,876673923,163747216,4170835.02
5/3/2022,Costo de PayDay,892590412,164292980,6319274.16
28/05/2022,Cobro,889639192,152413392,11698579.48
15/04/2022,Retención Impuesto al Valor Agregado,882125022,166562239,9326890.81
18/02/2022,Retención Impuesto a la industria y comercio,850625871,146725221,2567236.16
1/7/2022,Retención Impuesto al Valor Agregado,878050991,159513223,6556572.85
10/1/2022,Costo de PayDay,884941089,149477505,14416160.36
29/01/2022,Costo de PayDay,838997507,161078728,6682908.5
9/2/2022,Retención Impuesto a la industria y comercio,864705376,167132935,8425654.3
26/06/2022,Retención Impuesto a la fuente,852154050,144734555,6888194.99
2/6/2022,Cobro,878175708,166077103,11302162.46
27/03/2022,Retención Impuesto a la industria y comercio,848913255,160277446,5027284.75
15/02/2022,Retención Impuesto al Valor Agregado,853219057,148508087,7233101.02
13/07/2022,Cobro,842834922,158545039,7766079.03
8/5/2022,Retención Impuesto a la industria y comercio,860149354,153598814,6870567.03
21/03/2022,Retención Impuesto a la industria y comercio,836492682,158435371,7699834.02
24/05/2022,Cobro,842132324,160922086,2878422.14
16/05/2022,Cobro,847123799,145825156,2524637.75
17/06/2022,Retención Impuesto a la industria y comercio,867240122,153995296,283140.53
10/5/2022,Cobro,863498070,150618699,1047250.64
15/05/2022,Costo de PayDay,873275165,144348657,275926.2
7/7/2022,Cobro,883914417,166625163,10870646.67
26/02/2022,Retención Impuesto al Valor Agregado,882819081,145961570,5998641.36
12/3/2022,Retención Impuesto a la fuente,842555016,155779255,6867571.39
15/04/2022,Retención Impuesto a la fuente,856571398,148698839,3825724.94
28/06/2022,Retención Impuesto a la industria y comercio,838211919,164752753,14842286.21
4/5/2022,Retención Impuesto a la fuente,877200103,155790607,2332125.12
10/7/2022,Retención Impuesto al Valor Agregado,886311121,149366953,3848323.3
14/07/2022,Costo de PayDay,838549466,159897276,10383377.73
17/06/2022,Retención Impuesto a la fuente,888504132,166992409,11062548.23
16/05/2022,Costo de PayDay,879558311,146800552,14065450.37
11/6/2022,Costo de PayDay,882963856,150726167,8752138.93
26/01/2022,Retención Impuesto a la industria y comercio,889459923,166303881,4220490.66
13/04/2022,Retención Impuesto a la fuente,859747168,157813400,8604230.16
12/3/2022,Retención Impuesto a la fuente,859995487,146798163,6701603.71
21/07/2022,Retención Impuesto a la fuente,860506127,144778885,1862313.77
1/5/2022,Retención Impuesto a la fuente,840319120,161410391,14866793.07
27/04/2022,Retención Impuesto al Valor Agregado,857231770,166395316,1970286.75
26/06/2022,Retención Impuesto a la fuente,880529768,158984323,5660914.94
28/05/2022,Retención Impuesto al Valor Agregado,846009730,161629372,7598455.53
4/3/2022,Retención Impuesto a la industria y comercio,850935234,159476924,3609973.32
22/03/2022,Cobro,888434251,143855603,13656497.39
23/07/2022,Retención Impuesto a la industria y comercio,849807150,153124541,4052153.37
28/02/2022,Costo de PayDay,833863107,161412328,6260199.91
18/06/2022,Retención Impuesto a la fuente,844286432,166587301,7380152.12
25/06/2022,Costo de PayDay,865804663,161932574,12558860.17
9/3/2022,Cobro,841264417,156089713,8974281.73
11/5/2022,Retención Impuesto a la fuente,863816900,160039025,898449.35
17/05/2022,Costo de PayDay,860705037,148773985,9315534.65
25/04/2022,Cobro,861446121,154232745,6006794.62
20/02/2022,Retención Impuesto a la industria y comercio,847888049,160632433,11218777.6
22/06/2022,Cobro,836731288,150676646,14768529.52
21/03/2022,Retención Impuesto a la industria y comercio,890096105,162216462,5530031.83
27/05/2022,Costo de PayDay,838374914,145488000,2169327.68
12/4/2022,Costo de PayDay,849796560,146573003,4277770.94
1/7/2022,Costo de PayDay,881191188,162418458,10756214.62
5/4/2022,Costo de PayDay,833378517,150084947,3883673.1
13/02/2022,Retención Impuesto al Valor Agregado,869544960,156057349,389089.01
15/02/2022,Retención Impuesto al Valor Agregado,869486387,148772548,7609699.46
4/7/2022,Retención Impuesto a la industria y comercio,877513863,156814275,7378808.02
2/6/2022,Retención Impuesto a la fuente,839309665,164206358,10921521.26
28/03/2022,Retención Impuesto a la industria y comercio,857915226,148128896,14972474.8
1/6/2022,Costo de PayDay,862183581,156568495,11721226.55
30/03/2022,Costo de PayDay,883542022,147295116,3079425.33
10/4/2022,Retención Impuesto a la industria y comercio,891680800,164152746,10770245.24
18/04/2022,Cobro,834545202,143383450,8582282.15
29/04/2022,Retención Impuesto a la fuente,865454818,145240646,1198700.74
26/05/2022,Retención Impuesto al Valor Agregado,873461774,153262974,7454434.71
26/06/2022,Retención Impuesto a la industria y comercio,881513575,161786547,9769440.58
16/02/2022,Retención Impuesto al Valor Agregado,868574756,162424452,7563777.34
9/3/2022,Retención Impuesto a la fuente,886932552,149760526,9979283.42
21/01/2022,Costo de PayDay,884314898,155166600,13168510.5
17/07/2022,Retención Impuesto al Valor Agregado,876167603,145039037,2522121.31
7/2/2022,Retención Impuesto a la fuente,850641957,146489983,6699319.29
23/05/2022,Cobro,845927712,153458153,10928313.71
30/05/2022,Retención Impuesto a la fuente,833588762,144369178,12491560.63
18/01/2022,Retención Impuesto a la industria y comercio,858081926,149858459,11884364.18
18/05/2022,Costo de PayDay,891977054,160357536,8028676.86
19/05/2022,Cobro,834321124,155578241,11809227.03
11/3/2022,Retención Impuesto a la industria y comercio,833402354,165312700,538907.48
5/3/2022,Cobro,844730891,149125593,6011670.01
20/03/2022,Cobro,853237429,152657442,5652013.27
16/02/2022,Cobro,868477480,151656946,14962890.58
28/05/2022,Cobro,863028211,150236140,5579929.67
18/02/2022,Retención Impuesto a la industria y comercio,848037174,143737551,6092846.43
13/04/2022,Retención Impuesto a la industria y comercio,887726434,164524008,5856928.57
3/2/2022,Retención Impuesto a la industria y comercio,881605316,159357330,13745755.96
8/7/2022,Retención Impuesto al Valor Agregado,874939262,149359515,4725379.45
2/5/2022,Cobro,839424954,161193698,2617196.25
21/03/2022,Cobro,850734057,153686117,11929282.2
27/04/2022,Retención Impuesto a la industria y comercio,879528866,158738278,13674649.13
7/5/2022,Retención Impuesto a la fuente,856649989,156460081,8896353.64
2/4/2022,Retención Impuesto a la industria y comercio,863335300,151147889,6974590.05
6/1/2022,Costo de PayDay,850954174,153386446,522630.61
29/06/2022,Retención Impuesto al Valor Agregado,875225145,164832141,9082239.17
19/06/2022,Costo de PayDay,856088376,156389490,11806709.82
2/2/2022,Retención Impuesto al Valor Agregado,843625311,164045266,3571372.26
16/07/2022,Cobro,852434759,153383207,3444235.16
12/2/2022,Retención Impuesto al Valor Agregado,870089141,150301810,2859384.61
19/04/2022,Retención Impuesto al Valor Agregado,873608640,160661495,13477337.44
4/6/2022,Retención Impuesto a la industria y comercio,867794822,165967465,9675700.63
26/02/2022,Cobro,854118564,147934607,13577411.71
14/05/2022,Retención Impuesto a la industria y comercio,864662468,147507163,7632265.49
31/05/2022,Costo de PayDay,887349360,155376811,7959879.02
6/2/2022,Costo de PayDay,851348604,157680840,8123896.1
6/4/2022,Retención Impuesto al Valor Agregado,890003892,151591805,10660094.55
21/06/2022,Costo de PayDay,836171363,154175779,4578258.84
13/05/2022,Retención Impuesto al Valor Agregado,866668711,151489397,169993.7
13/01/2022,Retención Impuesto a la fuente,889654617,148592302,7719178.77
7/7/2022,Retención Impuesto al Valor Agregado,866928630,153462023,332255.64
13/05/2022,Costo de PayDay,890405745,144539104,14105013.88
10/4/2022,Retención Impuesto a la industria y comercio,835786321,165821757,3993100.52
9/3/2022,Retención Impuesto al Valor Agregado,886943226,161825005,2074636.34
10/2/2022,Costo de PayDay,862819207,162944182,11565491.13
12/1/2022,Retención Impuesto a la industria y comercio,884346067,149347295,1662330.38
19/06/2022,Retención Impuesto a la fuente,881956711,150765951,10338869.73
23/02/2022,Retención Impuesto al Valor Agregado,839216696,155930034,5055835.49
7/7/2022,Retención Impuesto a la fuente,888766139,165607207,1071125.49
3/6/2022,Cobro,891958004,150908557,6538108.05
16/01/2022,Costo de PayDay,873814457,144085462,3233920.25
27/02/2022,Retención Impuesto al Valor Agregado,841882760,166526568,6063205.71
22/01/2022,Retención Impuesto a la industria y comercio,886401973,147722061,12370458.13
21/06/2022,Retención Impuesto a la fuente,850030780,162043979,3570205.72
30/03/2022,Retención Impuesto a la industria y comercio,850150645,158247653,5723037.12
23/07/2022,Retención Impuesto al Valor Agregado,880842250,149822085,10382394.91
21/06/2022,Retención Impuesto al Valor Agregado,867492862,162528600,10007183.73
23/01/2022,Retención Impuesto a la industria y comercio,849061552,147867664,1890187.7
1/4/2022,Retención Impuesto a la fuente,840858064,149481406,7938376.47
23/06/2022,Retención Impuesto a la industria y comercio,848838869,166400620,12291142.9
11/2/2022,Costo de PayDay,848572947,148012839,13418136.9
3/6/2022,Retención Impuesto a la fuente,867238602,165754129,6177327.44
3/4/2022,Retención Impuesto a la industria y comercio,877471935,158995774,8609459.77
18/06/2022,Cobro,834589899,154883152,13927901.54
28/07/2022,Retención Impuesto a la fuente,849667662,163031619,10880049.45
1/6/2022,Cobro,881241796,160509038,4552547.2
26/03/2022,Retención Impuesto a la fuente,873263697,152296247,10945198.13
26/04/2022,Cobro,873264245,157724436,11355744.24
5/1/2022,Costo de PayDay,857973096,143650043,496760.9
19/02/2022,Retención Impuesto a la industria y comercio,870030873,154478499,9500414.68
25/01/2022,Retención Impuesto a la fuente,886184480,163003386,12259957.86
11/2/2022,Retención Impuesto a la fuente,860780486,153908405,9842615.47
29/04/2022,Retención Impuesto al Valor Agregado,853886080,152791237,4764146.18
19/06/2022,Costo de PayDay,843982219,156017485,13469628.09
18/06/2022,Retención Impuesto al Valor Agregado,868616177,164809881,6299989.06
8/6/2022,Cobro,879975385,161969182,10782972.74
16/02/2022,Costo de PayDay,868756642,164885677,2015759.93
10/1/2022,Costo de PayDay,885913221,165389311,14719584.23
27/02/2022,Retención Impuesto a la industria y comercio,891397912,156223986,8185596.17
11/4/2022,Costo de PayDay,838490982,144888060,10861804.55
11/6/2022,Retención Impuesto a la industria y comercio,850950160,153704332,12191087.43
14/03/2022,Retención Impuesto a la fuente,872376019,153714089,7299277.33
12/1/2022,Retención Impuesto a la industria y comercio,853498076,145004128,10932143.6
24/03/2022,Cobro,868132512,151878256,9474496.03
25/03/2022,Costo de PayDay,887431116,150057612,8999003.56
30/04/2022,Retención Impuesto a la industria y comercio,875644519,161567426,7356718.46
23/07/2022,Retención Impuesto a la industria y comercio,873107209,160168738,14720866.42
30/04/2022,Retención Impuesto a la industria y comercio,874823998,153684204,13014219.42
4/6/2022,Retención Impuesto a la industria y comercio,866686177,161637255,9975875.91
24/03/2022,Retención Impuesto a la fuente,871853517,159141407,8744556.27
11/1/2022,Retención Impuesto a la fuente,839552820,156222977,3599664.68
12/5/2022,Retención Impuesto a la industria y comercio,882024001,161365586,3413368.87
8/7/2022,Retención Impuesto a la fuente,866299988,143648560,2524694.83
20/03/2022,Retención Impuesto al Valor Agregado,884587534,160401227,8900835.93
4/7/2022,Retención Impuesto a la fuente,846312085,145034602,1995310.4
30/04/2022,Retención Impuesto al Valor Agregado,833554214,164889872,7525133.37
3/6/2022,Retención Impuesto al Valor Agregado,882479278,151975213,5148304.08
27/01/2022,Retención Impuesto a la industria y comercio,888912451,148538386,12920376.71
12/3/2022,Costo de PayDay,889264581,157651138,4824383.46
29/04/2022,Retención Impuesto a la fuente,871824984,157544412,79612.24
15/03/2022,Retención Impuesto a la fuente,890654636,145268631,11420699.8
6/7/2022,Retención Impuesto al Valor Agregado,852088724,143615570,6335419.57
8/7/2022,Costo de PayDay,856060928,151336743,8755652.77
5/2/2022,Costo de PayDay,889771670,149868259,12371895.96
15/03/2022,Retención Impuesto al Valor Agregado,858106039,157889540,14581943.07
14/06/2022,Cobro,865373639,163990529,7502550.39
20/05/2022,Retención Impuesto al Valor Agregado,884797059,158876966,6214386.15
17/02/2022,Retención Impuesto al Valor Agregado,846907871,153891409,14037816.8
