date_created,Concept,movement_number,reference,amount
25/10/2022,Retencion Impuesto a la industria y comercio,105537463,189471371,713053267.63
25/10/2022,Retencion Impuesto al Valor Agregado,911823129,523751907,388778325.07
25/10/2022,Costo de Payday,562468295,150349123,440485868.37
25/10/2022,Impuesto a la fuente,605067285,980723366,872484623.45
25/10/2022,Retencion Impuesto al Valor Agregado,818203712,453955252,390622122.89
25/10/2022,Costo de Payday,670811301,950610848,284439890.97
24/10/2022,Costo de Payday,599654862,647846239,321867896.55
25/10/2022,Retencion Impuesto al Valor Agregado,129303629,570928825,144990882.54
25/10/2022,Costo de Payday,229918964,183040646,550411633.41
25/10/2022,Retencion Impuesto al Valor Agregado,133126161,406451634,151178113.47
25/10/2022,Impuesto a la fuente,427955882,830577714,112911996.18
25/10/2022,Cobro,945345500,405915111,454236435.51
25/10/2022,Impuesto a la fuente,753074174,864557028,967046810.55
25/10/2022,Costo de Payday,278874505,445241320,727671738.38
25/10/2022,Retencion Impuesto a la industria y comercio,166833250,154372756,601345713.49
25/10/2022,Retencion Impuesto al Valor Agregado,434052383,264770095,492155322.85
25/10/2022,Cobro,867134495,216278610,615892686.35
25/10/2022,Retencion Impuesto al Valor Agregado,504218359,913428034,933205295.96
25/10/2022,Impuesto a la fuente,935932364,769357582,520543027.78
25/10/2022,Cobro,856360500,450900310,481880193.36
24/10/2022,Retencion Impuesto al Valor Agregado,569804453,574264041,836965198.88
25/10/2022,Retencion Impuesto al Valor Agregado,750480565,517335398,161859291.22
24/10/2022,Cobro,304001257,321363661,623209753.44
24/10/2022,Retencion Impuesto al Valor Agregado,610001197,137380971,672669940.32
25/10/2022,Cobro,857374794,427198998,478025857.35
25/10/2022,Cobro,908392479,358788498,620227911.24
24/10/2022,Retencion Impuesto al Valor Agregado,665824660,391341818,156197290.11
24/10/2022,Costo de Payday,816932630,829073205,807186334.15
25/10/2022,Cobro,129751494,151252167,626906208.39
25/10/2022,Impuesto a la fuente,616580701,198564975,972682764.05
24/10/2022,Costo de Payday,875937663,367134961,176586377.8
24/10/2022,Impuesto a la fuente,432945850,483992712,157788859.67
25/10/2022,Cobro,706355405,865887918,912484622.69
25/10/2022,Impuesto a la fuente,156379228,229474435,742509675.91
25/10/2022,Cobro,889806176,404089324,171891780.82
24/10/2022,Costo de Payday,398620306,737131803,934495143.38
25/10/2022,Impuesto a la fuente,122032204,224086555,247558981.82
25/10/2022,Retencion Impuesto al Valor Agregado,831279342,681651496,976221548.13
25/10/2022,Cobro,459760915,255487988,456354359.33
25/10/2022,Impuesto a la fuente,700370344,846159601,591083042.71
24/10/2022,Cobro,436756577,359069822,946724234.36
25/10/2022,Costo de Payday,954317084,267481738,724905261.15
24/10/2022,Retencion Impuesto a la industria y comercio,397129622,194467414,758579813.44
25/10/2022,Retencion Impuesto a la industria y comercio,298988761,733066178,667194830.85
24/10/2022,Costo de Payday,233987305,957837417,313031505.91
25/10/2022,Costo de Payday,527150232,318501553,944232067.28
25/10/2022,Cobro,308407849,843015314,465527004.79
24/10/2022,Retencion Impuesto al Valor Agregado,980911877,591421525,431282820.66
25/10/2022,Impuesto a la fuente,453997305,465702876,269131732.49
24/10/2022,Impuesto a la fuente,135274251,933462858,670598335.59
25/10/2022,Impuesto a la fuente,212589761,327153920,255688981.11
25/10/2022,Cobro,268887532,850004129,650563313.21
25/10/2022,Costo de Payday,556675379,220373341,952097171.97
25/10/2022,Costo de Payday,130022470,843362137,748810529.44
25/10/2022,Cobro,291681467,647447537,635588106.03
25/10/2022,Retencion Impuesto al Valor Agregado,935162724,305840493,741771789.75
25/10/2022,Costo de Payday,794157589,189536004,369218951.05
24/10/2022,Retencion Impuesto a la industria y comercio,721906713,535254038,713455096.12
25/10/2022,Cobro,735889122,583931867,352854732.54
25/10/2022,Retencion Impuesto a la industria y comercio,534328287,152981246,267288053.35
25/10/2022,Costo de Payday,345479068,162723305,747089531.75
25/10/2022,Retencion Impuesto a la industria y comercio,319215146,217950939,116318715.78
25/10/2022,Retencion Impuesto al Valor Agregado,780473422,208648337,332109989.89
25/10/2022,Retencion Impuesto a la industria y comercio,109204866,315674118,493504144.18
25/10/2022,Impuesto a la fuente,966658948,254612966,266925681.81
25/10/2022,Retencion Impuesto al Valor Agregado,355129308,251366372,407642365.24
24/10/2022,Retencion Impuesto al Valor Agregado,755682585,698481352,405444479.2
25/10/2022,Cobro,756779178,805182608,933312673.92
25/10/2022,Impuesto a la fuente,446930495,303596873,937490476.47
25/10/2022,Impuesto a la fuente,699338336,956110290,800638016.78
25/10/2022,Cobro,623764062,681053650,557782514.38
25/10/2022,Cobro,778343974,296526199,827668050.87
25/10/2022,Retencion Impuesto al Valor Agregado,397868483,512737754,870847678.24
25/10/2022,Retencion Impuesto a la industria y comercio,341949988,949256230,108431094.38
25/10/2022,Impuesto a la fuente,406347720,471893538,734749233.14
25/10/2022,Retencion Impuesto a la industria y comercio,244436797,513116236,519444615.3
24/10/2022,Retencion Impuesto a la industria y comercio,198995300,539097100,176021030.97
25/10/2022,Retencion Impuesto al Valor Agregado,473724188,536935865,874673620.22
25/10/2022,Retencion Impuesto a la industria y comercio,373722089,262120043,153412490.62
24/10/2022,Cobro,713732920,565766720,420419986.97
25/10/2022,Cobro,779332141,516264579,812805578.51
24/10/2022,Impuesto a la fuente,702129414,985824582,193995473.61
25/10/2022,Retencion Impuesto al Valor Agregado,983640517,811192418,628998600.95
25/10/2022,Retencion Impuesto a la industria y comercio,738269181,739695345,685857956.4
25/10/2022,Retencion Impuesto al Valor Agregado,607176088,530656702,895660649.43
24/10/2022,Cobro,966085952,279011286,516687286.27
25/10/2022,Costo de Payday,376802358,112279374,256417793.78
25/10/2022,Retencion Impuesto al Valor Agregado,309131227,424666239,107596839.95
25/10/2022,Cobro,922208092,881621626,919807902.76
25/10/2022,Cobro,845266791,749836858,648116934.09
25/10/2022,Costo de Payday,194068769,526368107,712586452.65
25/10/2022,Cobro,160083640,785966000,896999609.37
25/10/2022,Impuesto a la fuente,100742991,714721184,784348271.38
24/10/2022,Impuesto a la fuente,125229877,135208255,218404926.16
25/10/2022,Retencion Impuesto a la industria y comercio,375013319,967536562,933425479.83
25/10/2022,Impuesto a la fuente,199518951,462957424,721429377.82
24/10/2022,Impuesto a la fuente,903760077,127990342,437704268.03
25/10/2022,Retencion Impuesto al Valor Agregado,434297995,370682883,701624076.88
25/10/2022,Costo de Payday,978005112,617008410,119737114.69
25/10/2022,Cobro,308753282,499442035,769005418.83
25/10/2022,Retencion Impuesto al Valor Agregado,529458593,891807856,976802204.2
24/10/2022,Impuesto a la fuente,238669731,634000291,925707959.49
24/10/2022,Retencion Impuesto al Valor Agregado,977993688,596330977,600850955.86
24/10/2022,Costo de Payday,959637296,372459197,539980651.64
25/10/2022,Retencion Impuesto a la industria y comercio,299698688,528774797,403949034.85
25/10/2022,Cobro,771458803,552119130,637550979.95
25/10/2022,Impuesto a la fuente,287035917,778935774,974722332.08
24/10/2022,Retencion Impuesto a la industria y comercio,880567194,403146655,577170030.76
25/10/2022,Retencion Impuesto a la industria y comercio,847246473,811141278,241047365.67
25/10/2022,Costo de Payday,224048237,735836841,828930631.72
25/10/2022,Retencion Impuesto al Valor Agregado,550823592,293849772,357009540.26
25/10/2022,Impuesto a la fuente,154443252,175408473,572261546.11
24/10/2022,Cobro,817081090,471971609,398242607.76
25/10/2022,Retencion Impuesto a la industria y comercio,313615677,377151162,354880421.82
25/10/2022,Costo de Payday,614330301,990370469,255267433.33
25/10/2022,Retencion Impuesto a la industria y comercio,360178409,471391024,936418245.52
25/10/2022,Costo de Payday,914868935,356518213,796945907.12
25/10/2022,Retencion Impuesto a la industria y comercio,315008858,387521955,238381667.41
25/10/2022,Cobro,498737072,600328708,433589840.61
25/10/2022,Cobro,546221630,898439664,107099043.53
24/10/2022,Cobro,103665380,854794786,434122542.59
25/10/2022,Costo de Payday,478683101,133760935,823809280.87
25/10/2022,Impuesto a la fuente,201321738,810759353,733537715.33
25/10/2022,Retencion Impuesto a la industria y comercio,443807840,536033537,561676841.47
25/10/2022,Costo de Payday,404974366,817592861,449213294.39
25/10/2022,Retencion Impuesto a la industria y comercio,781897969,580178712,692418249.36
25/10/2022,Retencion Impuesto a la industria y comercio,155555293,322541952,364309189.08
24/10/2022,Costo de Payday,541402521,910650559,427386347.2
25/10/2022,Cobro,715462908,166848492,994210823.76
25/10/2022,Impuesto a la fuente,622123791,263957012,633256915.19
24/10/2022,Retencion Impuesto al Valor Agregado,491808597,761139520,899205136.48
25/10/2022,Impuesto a la fuente,556419018,293031398,866952079.36
25/10/2022,Retencion Impuesto al Valor Agregado,179143927,233810501,346445066.26
24/10/2022,Costo de Payday,735416107,319574201,956384338.29
25/10/2022,Costo de Payday,256158750,264955977,174002039.84
25/10/2022,Impuesto a la fuente,364128770,693449227,460028808.59
24/10/2022,Cobro,737192385,281291911,596404103.59
25/10/2022,Retencion Impuesto a la industria y comercio,483218900,494556197,407444409.17
24/10/2022,Retencion Impuesto al Valor Agregado,936618434,819500861,847977776.66
24/10/2022,Retencion Impuesto al Valor Agregado,394728217,456527526,380525186.85
25/10/2022,Impuesto a la fuente,427386996,874186057,496205878.92
25/10/2022,Retencion Impuesto a la industria y comercio,115790446,363611976,159276329.02
24/10/2022,Retencion Impuesto al Valor Agregado,485440498,392255100,546095231.82
25/10/2022,Cobro,638242850,316481514,170396938.75
24/10/2022,Impuesto a la fuente,126226161,366897971,860572363.27
24/10/2022,Costo de Payday,955364146,773681409,826336972.46
25/10/2022,Impuesto a la fuente,440308437,696373524,645738246.8
25/10/2022,Retencion Impuesto a la industria y comercio,847120317,685005348,726341198.6
24/10/2022,Retencion Impuesto a la industria y comercio,374878319,822787813,472109561.06
25/10/2022,Retencion Impuesto a la industria y comercio,290821613,570483427,543734878.82
25/10/2022,Cobro,478439152,954936691,488364247.97
25/10/2022,Impuesto a la fuente,836253047,139925271,487644508.56
25/10/2022,Costo de Payday,272110340,337929622,556199535.86
25/10/2022,Costo de Payday,608373918,626774937,188690251.53
25/10/2022,Costo de Payday,121829776,386158821,510265827.02
25/10/2022,Costo de Payday,767499332,660912988,374888694.48
25/10/2022,Costo de Payday,355022664,770842034,474412407.66
25/10/2022,Retencion Impuesto a la industria y comercio,459421084,767244400,780335628.0
25/10/2022,Costo de Payday,591398264,112103816,912701424.84
25/10/2022,Retencion Impuesto al Valor Agregado,936340422,337095767,617314807.19
25/10/2022,Cobro,400238800,887522265,148785991.57
25/10/2022,Retencion Impuesto al Valor Agregado,989423143,748781713,893108338.98
25/10/2022,Retencion Impuesto al Valor Agregado,792342162,633536511,867738393.46
25/10/2022,Cobro,352000704,688348356,679195020.83
25/10/2022,Retencion Impuesto al Valor Agregado,159433499,386941571,542854170.88
25/10/2022,Retencion Impuesto a la industria y comercio,375008159,304815560,407086507.13
25/10/2022,Impuesto a la fuente,565316364,432161082,117517827.87
25/10/2022,Impuesto a la fuente,925011243,574753447,261336566.55
25/10/2022,Cobro,797447725,878270813,418378511.5
25/10/2022,Cobro,843282163,685898026,803515170.57
25/10/2022,Costo de Payday,286739821,383995273,141606485.99
25/10/2022,Retencion Impuesto al Valor Agregado,107019626,494952206,324747091.52
25/10/2022,Impuesto a la fuente,120031906,828514000,606403731.82
25/10/2022,Costo de Payday,539141450,217440193,552805360.29
25/10/2022,Impuesto a la fuente,424926971,736724475,190681385.84
25/10/2022,Retencion Impuesto al Valor Agregado,259155958,131608260,534737498.52
25/10/2022,Cobro,551015511,804576784,713410048.33
24/10/2022,Cobro,867970907,455851265,458066997.76
25/10/2022,Retencion Impuesto al Valor Agregado,760986256,836813084,381990965.31
25/10/2022,Retencion Impuesto a la industria y comercio,877817583,946524394,625574985.58
25/10/2022,Costo de Payday,699879591,654419811,323110952.52
25/10/2022,Retencion Impuesto al Valor Agregado,865241000,101640563,504050920.41
25/10/2022,Retencion Impuesto a la industria y comercio,599004444,248782234,106733756.98
25/10/2022,Retencion Impuesto al Valor Agregado,618703937,736135768,178495010.71
24/10/2022,Retencion Impuesto al Valor Agregado,929062314,742205104,516894931.11
25/10/2022,Costo de Payday,374372634,654248210,418278236.88
24/10/2022,Retencion Impuesto al Valor Agregado,188362495,523191572,416300521.36
25/10/2022,Retencion Impuesto a la industria y comercio,126979261,822104650,817772383.65
25/10/2022,Retencion Impuesto al Valor Agregado,781037665,924302325,392985011.5
25/10/2022,Costo de Payday,764067258,283549757,403666636.47
25/10/2022,Costo de Payday,309541749,431972443,143428148.54
24/10/2022,Retencion Impuesto a la industria y comercio,630836066,917071180,978544268.85
25/10/2022,Cobro,823268070,282919501,257686454.22
25/10/2022,Retencion Impuesto a la industria y comercio,214353424,420730048,998587907.29
24/10/2022,Retencion Impuesto a la industria y comercio,324953274,845336266,454005116.83
24/10/2022,Impuesto a la fuente,305276354,759425573,782442439.02
25/10/2022,Retencion Impuesto al Valor Agregado,834611484,578434878,248640392.78
24/10/2022,Impuesto a la fuente,315179624,447902174,145843009.81
25/10/2022,Cobro,413926093,653350558,902556421.53
25/10/2022,Cobro,764205644,878871395,297962119.87
25/10/2022,Retencion Impuesto al Valor Agregado,921837533,745837761,146924163.3
25/10/2022,Impuesto a la fuente,227847068,879006446,315264919.3
24/10/2022,Cobro,147922724,951012414,892001278.11
25/10/2022,Impuesto a la fuente,540989836,144796138,748838904.68
25/10/2022,Retencion Impuesto a la industria y comercio,763339182,705359179,113748519.84
24/10/2022,Cobro,264195096,966998086,513447898.16
25/10/2022,Retencion Impuesto a la industria y comercio,238118906,598520551,589909767.8
24/10/2022,Retencion Impuesto al Valor Agregado,531045245,915588266,801561188.69
24/10/2022,Cobro,160063000,755768313,711573777.36
25/10/2022,Impuesto a la fuente,270756533,188839384,803751394.29
25/10/2022,Impuesto a la fuente,686631335,729363462,371015930.59
25/10/2022,Costo de Payday,121343259,527303410,576224226.55
25/10/2022,Retencion Impuesto a la industria y comercio,922965779,283584567,332016849.09
25/10/2022,Impuesto a la fuente,162376014,251720597,283325189.22
25/10/2022,Impuesto a la fuente,208720732,241162965,260366797.11
25/10/2022,Cobro,338614698,325192603,895991613.01
24/10/2022,Retencion Impuesto a la industria y comercio,819379217,672173377,895662474.7
25/10/2022,Impuesto a la fuente,486842910,438873687,330809678.37
24/10/2022,Costo de Payday,910717665,592055116,547121285.3
25/10/2022,Cobro,359357614,746042128,588717815.5
25/10/2022,Cobro,401732227,675961982,295526366.0
25/10/2022,Retencion Impuesto a la industria y comercio,509797751,845959123,296504348.45
25/10/2022,Retencion Impuesto a la industria y comercio,452487904,399524490,725741337.59
25/10/2022,Cobro,190415790,411557917,659395394.66
25/10/2022,Costo de Payday,398904071,647520613,683116478.48
25/10/2022,Impuesto a la fuente,908524988,750395632,820345238.25
25/10/2022,Costo de Payday,351475150,310221667,278260422.84
25/10/2022,Costo de Payday,395930948,456254834,251579095.31
25/10/2022,Impuesto a la fuente,972715826,223910201,269078356.84
24/10/2022,Impuesto a la fuente,347866122,923830105,530156195.66
25/10/2022,Impuesto a la fuente,395660272,893028062,750148392.56
25/10/2022,Cobro,645912383,350427659,759475638.34
25/10/2022,Retencion Impuesto al Valor Agregado,608605523,436376509,219349684.09
25/10/2022,Impuesto a la fuente,181106334,246547227,929541430.78
25/10/2022,Costo de Payday,490362221,570738543,429928562.96
25/10/2022,Impuesto a la fuente,909784445,752012477,691863860.59
25/10/2022,Costo de Payday,771334244,517362281,877117346.9
25/10/2022,Retencion Impuesto al Valor Agregado,226434545,379494369,443789793.1
25/10/2022,Retencion Impuesto a la industria y comercio,428097445,208246195,198622647.03
25/10/2022,Cobro,587058886,773102816,680452624.93
24/10/2022,Retencion Impuesto al Valor Agregado,230914710,755992060,457288698.72
24/10/2022,Impuesto a la fuente,412870514,715836006,880833854.06
24/10/2022,Retencion Impuesto a la industria y comercio,716176773,823523436,195713205.05
24/10/2022,Cobro,249627810,520095835,417890979.25
25/10/2022,Retencion Impuesto a la industria y comercio,566500166,721626889,861683145.58
24/10/2022,Retencion Impuesto al Valor Agregado,551897964,982199185,315069447.14
25/10/2022,Impuesto a la fuente,737114992,175840927,178358501.41
24/10/2022,Cobro,829212760,394569652,259835440.44
25/10/2022,Impuesto a la fuente,809732783,725174989,898179600.85
25/10/2022,Costo de Payday,203861935,779692749,910247580.43
25/10/2022,Costo de Payday,937672202,681184842,276132868.81
25/10/2022,Cobro,445492441,481062649,951388902.14
25/10/2022,Retencion Impuesto al Valor Agregado,208365297,117061848,341198016.25
25/10/2022,Costo de Payday,307036923,706444833,564355831.93
25/10/2022,Cobro,718422185,146903385,209628583.06
24/10/2022,Cobro,869856696,889405863,170441867.61
24/10/2022,Retencion Impuesto a la industria y comercio,767651914,943048683,430991642.39
24/10/2022,Costo de Payday,410928570,210028258,756069414.86
24/10/2022,Impuesto a la fuente,892897098,534048136,535515016.78
25/10/2022,Costo de Payday,803004907,242952902,492294987.56
25/10/2022,Cobro,147457276,907622471,650995066.43
24/10/2022,Costo de Payday,758326673,752432536,538974163.13
25/10/2022,Costo de Payday,102365481,687555202,225181898.2
25/10/2022,Retencion Impuesto a la industria y comercio,774264023,416747819,518209811.38
24/10/2022,Retencion Impuesto al Valor Agregado,626121000,172968810,398539519.81
25/10/2022,Costo de Payday,945871886,614907556,731205699.2
25/10/2022,Costo de Payday,951584162,373457738,536879551.29
25/10/2022,Retencion Impuesto al Valor Agregado,337429553,730092177,613584622.63
25/10/2022,Costo de Payday,466462081,963119046,209819111.66
25/10/2022,Retencion Impuesto al Valor Agregado,753897925,979003558,891954327.57
25/10/2022,Impuesto a la fuente,885400322,356402575,164927526.65
24/10/2022,Retencion Impuesto al Valor Agregado,371740620,579422436,639604436.42
24/10/2022,Retencion Impuesto a la industria y comercio,681213486,118732445,841950837.53
25/10/2022,Costo de Payday,409264434,884104881,473266011.66
25/10/2022,Impuesto a la fuente,228893686,546714099,268193538.43
25/10/2022,Cobro,671045483,844129463,324855872.59
25/10/2022,Impuesto a la fuente,694546253,446790824,768276892.5
25/10/2022,Retencion Impuesto al Valor Agregado,751379164,604957503,220963793.52
25/10/2022,Retencion Impuesto al Valor Agregado,274411589,308140688,701243576.82
25/10/2022,Cobro,707941724,693790608,837194138.8
25/10/2022,Impuesto a la fuente,355010030,191177637,719460307.3
24/10/2022,Retencion Impuesto a la industria y comercio,892521695,558496129,864025326.32
25/10/2022,Impuesto a la fuente,775362274,855855047,193883464.15
25/10/2022,Retencion Impuesto a la industria y comercio,187129991,103570007,504615975.76
24/10/2022,Cobro,851822670,671354784,659778389.96
25/10/2022,Retencion Impuesto a la industria y comercio,727252131,461937271,204155636.22
25/10/2022,Retencion Impuesto al Valor Agregado,213983143,420786663,306491202.51
25/10/2022,Retencion Impuesto a la industria y comercio,281520683,366740908,118897032.73
25/10/2022,Retencion Impuesto al Valor Agregado,968752080,420965025,535934152.38
25/10/2022,Cobro,160964495,925922571,458870107.85
25/10/2022,Costo de Payday,268688620,455187662,173936647.29
25/10/2022,Costo de Payday,909652948,496798407,469378937.54
25/10/2022,Impuesto a la fuente,349974426,239453232,405711967.3
25/10/2022,Costo de Payday,680076811,992024238,571426055.64
25/10/2022,Retencion Impuesto a la industria y comercio,223335644,444132383,581136283.33
25/10/2022,Costo de Payday,196221796,157026955,724881639.9
25/10/2022,Impuesto a la fuente,579452188,981542822,635403276.5
25/10/2022,Retencion Impuesto a la industria y comercio,794016264,370712458,595276854.1
25/10/2022,Impuesto a la fuente,577607684,607267925,385274445.99
25/10/2022,Retencion Impuesto al Valor Agregado,314644581,593734460,790347820.55
25/10/2022,Retencion Impuesto al Valor Agregado,962901195,951327708,259886197.12
25/10/2022,Costo de Payday,864829999,836634800,249170078.98
25/10/2022,Costo de Payday,790907076,987055160,271074452.97
25/10/2022,Costo de Payday,408367123,124413052,576507401.26
25/10/2022,Cobro,629030669,326778112,772565454.26
25/10/2022,Retencion Impuesto al Valor Agregado,639970571,969191716,816736082.48
25/10/2022,Retencion Impuesto a la industria y comercio,723968271,237776928,185582957.86
25/10/2022,Retencion Impuesto al Valor Agregado,428572665,112385609,436345627.86
24/10/2022,Impuesto a la fuente,954533165,918118452,749674551.14
24/10/2022,Retencion Impuesto a la industria y comercio,124568088,715033849,620899084.73
25/10/2022,Impuesto a la fuente,109590734,478462168,475881440.53
25/10/2022,Retencion Impuesto a la industria y comercio,343144678,541728758,624507166.15
25/10/2022,Impuesto a la fuente,725796661,440220580,491897256.69
25/10/2022,Retencion Impuesto al Valor Agregado,453600731,394688971,599246319.85
25/10/2022,Impuesto a la fuente,561379618,607248537,290578330.65
25/10/2022,Retencion Impuesto a la industria y comercio,399216973,249631740,984989097.5
25/10/2022,Retencion Impuesto a la industria y comercio,953707121,763744104,716173793.23
25/10/2022,Costo de Payday,385620092,790723271,859223678.41
25/10/2022,Costo de Payday,545212939,492985920,716676430.96
25/10/2022,Retencion Impuesto al Valor Agregado,847263751,159703518,396158663.08
24/10/2022,Retencion Impuesto al Valor Agregado,419241210,415906568,217596217.88
25/10/2022,Retencion Impuesto al Valor Agregado,343921777,789752599,928456823.46
25/10/2022,Cobro,144039546,585512434,607157761.28
25/10/2022,Impuesto a la fuente,603903075,635328596,535107594.32
25/10/2022,Costo de Payday,846925836,405771104,330340915.76
25/10/2022,Cobro,421250722,262589955,548261573.02
25/10/2022,Impuesto a la fuente,994129470,597119521,906145693.7
25/10/2022,Cobro,821126922,467571876,430976447.21
25/10/2022,Retencion Impuesto a la industria y comercio,512640366,984498059,493597499.59
25/10/2022,Retencion Impuesto al Valor Agregado,141890054,464110045,838791924.33
24/10/2022,Cobro,670479047,348316850,679814587.17
25/10/2022,Impuesto a la fuente,406568139,449278070,254133451.19
24/10/2022,Costo de Payday,763488552,537805707,646773495.25
25/10/2022,Retencion Impuesto al Valor Agregado,584129779,777910190,979325713.3
25/10/2022,Impuesto a la fuente,186729432,428571709,972776789.42
25/10/2022,Costo de Payday,682395702,831203904,241374011.46
25/10/2022,Cobro,106311672,256396945,783116042.76
25/10/2022,Retencion Impuesto a la industria y comercio,236648397,416611662,296023211.28
24/10/2022,Costo de Payday,169267937,472190844,215963784.34
25/10/2022,Cobro,845869475,298865508,387818654.49
25/10/2022,Costo de Payday,397094888,410292669,214889618.17
25/10/2022,Retencion Impuesto al Valor Agregado,707211720,139223096,192500281.74
25/10/2022,Retencion Impuesto al Valor Agregado,830440786,522709409,235258303.18
25/10/2022,Cobro,916967315,976734558,182993222.71
25/10/2022,Costo de Payday,182685288,416478226,369038590.65
25/10/2022,Cobro,105223071,526216009,217771378.89
25/10/2022,Cobro,941853421,565165772,918574535.28
24/10/2022,Retencion Impuesto a la industria y comercio,669561283,986616560,406043177.61
24/10/2022,Retencion Impuesto al Valor Agregado,713453755,962055462,580838131.68
25/10/2022,Impuesto a la fuente,822290114,554152605,577375366.31
25/10/2022,Costo de Payday,197696354,177289543,168507767.95
24/10/2022,Costo de Payday,814060696,115159828,764161636.93
25/10/2022,Impuesto a la fuente,664743038,133407709,885073305.31
25/10/2022,Impuesto a la fuente,782410472,574285229,896752080.48
25/10/2022,Cobro,787037090,893775714,220921063.67
24/10/2022,Costo de Payday,866095239,291683949,523913926.74
25/10/2022,Cobro,497862110,856162513,173350186.25
25/10/2022,Cobro,381059022,152734427,356342673.58
25/10/2022,Impuesto a la fuente,207137366,833697707,258688870.42
25/10/2022,Cobro,865322338,500178610,358597821.85
25/10/2022,Impuesto a la fuente,362344253,417242357,556039026.81
25/10/2022,Costo de Payday,645198201,409400994,497421502.98
24/10/2022,Impuesto a la fuente,671716457,829618922,230376821.82
25/10/2022,Impuesto a la fuente,727696762,771285086,292259680.87
25/10/2022,Retencion Impuesto a la industria y comercio,696784156,417326889,358398047.39
25/10/2022,Cobro,390247993,471918856,629065645.57
25/10/2022,Costo de Payday,474344533,812792060,628063624.64
25/10/2022,Retencion Impuesto a la industria y comercio,935356930,947086392,113356516.4
25/10/2022,Cobro,348734767,487489763,619100752.47
25/10/2022,Cobro,105094380,207877619,687794564.67
25/10/2022,Cobro,849174305,560786613,670491253.81
25/10/2022,Cobro,383148069,693082184,718967027.24
24/10/2022,Impuesto a la fuente,654268030,169044139,782737605.68
25/10/2022,Retencion Impuesto al Valor Agregado,631962025,471483392,427979844.84
25/10/2022,Retencion Impuesto a la industria y comercio,358485831,629301954,817321755.7
25/10/2022,Cobro,326099921,180435201,240549478.4
25/10/2022,Impuesto a la fuente,749933201,572334705,947947556.49
25/10/2022,Costo de Payday,573200472,925961182,921486084.76
24/10/2022,Cobro,564401014,268870895,177965300.05
24/10/2022,Retencion Impuesto al Valor Agregado,780045269,614322379,132055324.53
25/10/2022,Costo de Payday,780048355,837763119,545541055.91
25/10/2022,Cobro,628037424,354009766,544558934.92
25/10/2022,Costo de Payday,583363607,119130365,929341718.23
25/10/2022,Retencion Impuesto al Valor Agregado,975885621,499486248,981221908.18
25/10/2022,Retencion Impuesto al Valor Agregado,316584406,777325038,233560412.66
25/10/2022,Retencion Impuesto a la industria y comercio,755661909,461860544,424298956.82
25/10/2022,Cobro,118364497,450072589,659978124.77
25/10/2022,Cobro,836118296,301285070,619458715.85
25/10/2022,Costo de Payday,532377444,775139550,696341353.75
25/10/2022,Cobro,414035944,101737886,981239425.6
25/10/2022,Impuesto a la fuente,589084653,608374590,267205448.57
25/10/2022,Cobro,822607308,395680469,239085462.29
25/10/2022,Impuesto a la fuente,792346339,585868607,533286119.81
24/10/2022,Cobro,173615056,258854240,336371394.18
25/10/2022,Costo de Payday,115371089,511364924,887379982.67
24/10/2022,Impuesto a la fuente,694629542,578881606,784370051.0
24/10/2022,Costo de Payday,181030143,602552115,395831413.59
25/10/2022,Impuesto a la fuente,270231631,563794776,561883990.88
25/10/2022,Impuesto a la fuente,444208773,346709425,678053979.03
25/10/2022,Retencion Impuesto a la industria y comercio,402583478,981870645,938883150.35
25/10/2022,Retencion Impuesto a la industria y comercio,593111487,937660982,444413924.64
25/10/2022,Cobro,988165756,382198651,194642547.92
25/10/2022,Impuesto a la fuente,182835499,612400084,503245849.68
25/10/2022,Cobro,115058849,633776028,690923305.68
25/10/2022,Costo de Payday,449781696,930528573,124409564.33
24/10/2022,Costo de Payday,612866253,364130187,509164345.2
25/10/2022,Retencion Impuesto al Valor Agregado,331066154,521572120,512039318.33
24/10/2022,Costo de Payday,579437250,520619534,350897404.41
25/10/2022,Retencion Impuesto al Valor Agregado,585629216,520732683,158361623.26
25/10/2022,Retencion Impuesto a la industria y comercio,462479279,990089211,811400563.14
25/10/2022,Retencion Impuesto a la industria y comercio,418374977,655282886,257130547.87
25/10/2022,Retencion Impuesto a la industria y comercio,835066451,596588385,789957853.62
25/10/2022,Costo de Payday,918906996,284624708,885125226.8
25/10/2022,Costo de Payday,922022468,719951822,138614882.9
25/10/2022,Retencion Impuesto al Valor Agregado,246755955,702906583,453204642.86
25/10/2022,Impuesto a la fuente,694556164,755630877,606886263.22
24/10/2022,Retencion Impuesto a la industria y comercio,442302855,108392059,348149983.55
25/10/2022,Costo de Payday,414337379,796989859,856295396.09
25/10/2022,Cobro,273968757,369295702,773208463.94
25/10/2022,Cobro,107929219,831277274,961514497.07
25/10/2022,Retencion Impuesto al Valor Agregado,241946970,321262451,977959813.79
25/10/2022,Cobro,133792477,234898494,438221779.6
25/10/2022,Retencion Impuesto a la industria y comercio,222716642,191905211,241334398.39
25/10/2022,Costo de Payday,512198460,232718802,929564214.59
25/10/2022,Retencion Impuesto al Valor Agregado,665415940,301015441,361333879.56
25/10/2022,Cobro,759643064,116991766,208382452.04
25/10/2022,Impuesto a la fuente,345510590,204414358,342980014.92
24/10/2022,Retencion Impuesto a la industria y comercio,313902453,978500513,806982185.22
25/10/2022,Costo de Payday,437772116,469199517,392910426.6
